city.name,species,diameter,climate,height,new.species
Bolzano,Fraxinus americana,6.68,Cfa,2.5,Fraxinus americana
Bolzano,Aesculus hippocastanum,30,Cfa,7.5,Aesculus hippocastanum
Bolzano,Aesculus hippocastanum,35.97,Cfa,12.5,Aesculus hippocastanum
Bolzano,Tilia euchlora,32,Cfa,12.5,Tilia euchlora
Bolzano,Betula pendula,24,Cfa,12.5,Betula pendula
Bolzano,Acer platanoides,8,Cfa,2.5,Acer platanoides
Bolzano,Aesculus hippocastanum,37,Cfa,12.5,Aesculus hippocastanum
Bolzano,Acer platanoides,25,Cfa,7.5,Acer platanoides
Bolzano,Acer pseudoplatanus,25,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer platanoides,24,Cfa,2.5,Acer platanoides
Bolzano,Acer pseudoplatanus,21,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer sp.,6.05,Cfa,7.5,Acer
Bolzano,Platanus x hispanica,70.03,Cfa,12.5,Platanus hispanica
Bolzano,Fraxinus excelsior,42.34,Cfa,7.5,Fraxinus excelsior
Bolzano,Acer rubrum,8,Cfa,7.5,Acer rubrum
Bolzano,Cornus mas,6.37,Cfa,2.5,Cornus mas
Bolzano,Cornus mas,6.68,Cfa,2.5,Cornus mas
Bolzano,Koelreuteria paniculata,18.14,Cfa,7.5,Koelreuteria paniculata
Bolzano,Catasto in corso,22.28,Cfa,7.5,NA
Bolzano,Tilia cordata,18.46,Cfa,7.5,Tilia cordata
Bolzano,Acer negundo,19.1,Cfa,7.5,Acer negundo
Bolzano,Catasto in corso,9.23,Cfa,2.5,NA
Bolzano,Acer negundo,23.24,Cfa,7.5,Acer negundo
Bolzano,Catasto in corso,23.87,Cfa,7.5,NA
Bolzano,Catasto in corso,15.92,Cfa,2.5,NA
Bolzano,Acer truncatum,6.05,Cfa,7.5,Acer truncatum
Bolzano,Acer rubrum,13.69,Cfa,2.5,Acer rubrum
Bolzano,Koelreuteria paniculata,14.96,Cfa,2.5,Koelreuteria paniculata
Bolzano,Koelreuteria paniculata,15.92,Cfa,2.5,Koelreuteria paniculata
Bolzano,Koelreuteria paniculata,17.83,Cfa,2.5,Koelreuteria paniculata
Bolzano,Koelreuteria paniculata,19.1,Cfa,2.5,Koelreuteria paniculata
Bolzano,Ginkgo biloba,24.51,Cfa,7.5,Ginkgo biloba
Bolzano,Ginkgo biloba,22.6,Cfa,7.5,Ginkgo biloba
Bolzano,Ginkgo biloba,21.01,Cfa,7.5,Ginkgo biloba
Bolzano,Ginkgo biloba,24.19,Cfa,7.5,Ginkgo biloba
Bolzano,Ginkgo biloba,17.51,Cfa,7.5,Ginkgo biloba
Bolzano,Ginkgo biloba,22.6,Cfa,7.5,Ginkgo biloba
Bolzano,Quercus ilex,21.01,Cfa,2.5,Quercus ilex
Bolzano,Magnolia grandiflora,8.28,Cfa,2.5,Magnolia grandiflora
Bolzano,Acer campestre,6.37,Cfa,2.5,Acer campestre
Bolzano,Prunus cerasifera,12.1,Cfa,2.5,Prunus cerasifera
Bolzano,Acer rubrum,11.14,Cfa,2.5,Acer rubrum
Bolzano,Acer rubrum,10.19,Cfa,2.5,Acer rubrum
Bolzano,Acer rubrum,10.5,Cfa,2.5,Acer rubrum
Bolzano,Acer rubrum,18.14,Cfa,7.5,Acer rubrum
Bolzano,Acer pseudoplatanus,28.97,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,18.14,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,21.65,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,23.24,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,30.56,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,28.33,Cfa,7.5,Acer pseudoplatanus
Bolzano,Corylus colurna,6.68,Cfa,2.5,Corylus colurna
Bolzano,Acer pseudoplatanus,27.69,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,19.1,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,33.42,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,25.78,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,31.19,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,21.01,Cfa,2.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,14.32,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,28.01,Cfa,7.5,Acer pseudoplatanus
Bolzano,Corylus colurna,6.68,Cfa,2.5,Corylus colurna
Bolzano,Acer pseudoplatanus,21.65,Cfa,2.5,Acer pseudoplatanus
Bolzano,Amelanchier arborea,4.77,Cfa,2.5,Amelanchier arborea
Bolzano,Acer pseudoplatanus,20.69,Cfa,7.5,Acer pseudoplatanus
Bolzano,Amelanchier arborea,4.14,Cfa,2.5,Amelanchier arborea
Bolzano,Acer pseudoplatanus,26.1,Cfa,7.5,Acer pseudoplatanus
Bolzano,Amelanchier arborea,3.5,Cfa,2.5,Amelanchier arborea
Bolzano,Acer pseudoplatanus,23.87,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,21.65,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,21.65,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,23.87,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,21.65,Cfa,7.5,Acer pseudoplatanus
Bolzano,Liriodendron tulipifera,7.64,Cfa,2.5,Liriodendron tulipifera
Bolzano,Acer pseudoplatanus,15.6,Cfa,7.5,Acer pseudoplatanus
Bolzano,Quercus turneri,6.37,Cfa,2.5,Quercus hispanica
Bolzano,Acer pseudoplatanus,20.37,Cfa,7.5,Acer pseudoplatanus
Bolzano,Trachycarpus fortunei,14.32,Cfa,2.5,Trachycarpus fortunei
Bolzano,Liriodendron tulipifera,9.55,Cfa,7.5,Liriodendron tulipifera
Bolzano,Acer pseudoplatanus,16.55,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,22.92,Cfa,7.5,Acer pseudoplatanus
Bolzano,Quercus turneri,7.32,Cfa,2.5,Quercus hispanica
Bolzano,Acer pseudoplatanus,25.78,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,23.24,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,15.28,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,28.97,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,21.33,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,17.19,Cfa,7.5,Acer pseudoplatanus
Bolzano,Amelanchier arborea,6.68,Cfa,2.5,Amelanchier arborea
Bolzano,Acer pseudoplatanus,23.87,Cfa,7.5,Acer pseudoplatanus
Bolzano,Quercus turneri,6.05,Cfa,2.5,Quercus hispanica
Bolzano,Acer pseudoplatanus,28.65,Cfa,7.5,Acer pseudoplatanus
Bolzano,Quercus turneri,6.68,Cfa,2.5,Quercus hispanica
Bolzano,Acer pseudoplatanus,19.42,Cfa,7.5,Acer pseudoplatanus
Bolzano,Quercus turneri,7,Cfa,2.5,Quercus hispanica
Bolzano,Acer pseudoplatanus,27.69,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,36.61,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,25.78,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,25.78,Cfa,7.5,Acer pseudoplatanus
Bolzano,Cedrus atlantica,61.43,Cfa,12.5,Cedrus atlantica
Bolzano,Acer pseudoplatanus,27.69,Cfa,7.5,Acer pseudoplatanus
Bolzano,Cedrus atlantica,59.52,Cfa,12.5,Cedrus atlantica
Bolzano,Acer pseudoplatanus,15.28,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,28.01,Cfa,7.5,Acer pseudoplatanus
Bolzano,Quercus turneri,5.73,Cfa,7.5,Quercus hispanica
Bolzano,Zelkova carpinifolia,6.05,Cfa,7.5,Zelkova carpinifolia
Bolzano,Quercus turneri,7.64,Cfa,7.5,Quercus hispanica
Bolzano,Quercus turneri,5.73,Cfa,7.5,Quercus hispanica
Bolzano,Acer buergerianum,5.41,Cfa,2.5,Acer buergerianum
Bolzano,Quercus turneri,4.77,Cfa,2.5,Quercus hispanica
Bolzano,Quercus turneri,4.46,Cfa,2.5,Quercus hispanica
Bolzano,Quercus turneri,4.77,Cfa,2.5,Quercus hispanica
Bolzano,Quercus turneri,3.82,Cfa,2.5,Quercus hispanica
Bolzano,Quercus turneri,3.82,Cfa,2.5,Quercus hispanica
Bolzano,Populus nigra,119.05,Cfa,27.5,Populus nigra
Bolzano,Quercus turneri,6.37,Cfa,2.5,Quercus hispanica
Bolzano,Quercus turneri,6.05,Cfa,2.5,Quercus hispanica
Bolzano,Quercus turneri,6.37,Cfa,2.5,Quercus hispanica
Bolzano,Prunus cerasifera,36.29,Cfa,7.5,Prunus cerasifera
Bolzano,Lagerstroemia indica,8,Cfa,2.5,Lagerstroemia indica
Bolzano,Populus nigra,105.04,Cfa,22.5,Populus nigra
Bolzano,Tilia cordata,53.79,Cfa,17.5,Tilia cordata
Bolzano,Quercus ilex,45.52,Cfa,12.5,Quercus ilex
Bolzano,Lagerstroemia indica,8,Cfa,2.5,Lagerstroemia indica
Bolzano,Quercus suber,43.61,Cfa,7.5,Quercus suber
Bolzano,Melia azedarach,64.3,Cfa,12.5,Melia azedarach
Bolzano,Cryptomeria japonica,31.51,Cfa,7.5,Cryptomeria japonica
Bolzano,Magnolia x soulangiana,26.74,Cfa,7.5,Magnolia soulangeana
Bolzano,Prunus avium,39.15,Cfa,7.5,Prunus avium
Bolzano,Picea pungens,50,Cfa,12.5,Picea pungens
Bolzano,Magnolia x soulangiana,46.15,Cfa,12.5,Magnolia soulangeana
Bolzano,Cedrus deodara,107.59,Cfa,22.5,Cedrus deodara
Bolzano,Pseudotsuga menziesii,75.76,Cfa,27.5,Pseudotsuga menziesii
Bolzano,Cedrus deodara,54.11,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,64.94,Cfa,27.5,Cedrus deodara
Bolzano,Pinus strobus,50.29,Cfa,22.5,Pinus strobus
Bolzano,Cedrus deodara,96.77,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,69,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,73.85,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,53.79,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,73.21,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,55.07,Cfa,27.5,Cedrus deodara
Bolzano,Cephalotaxus harringtonia,16.55,Cfa,2.5,Cephalotaxus harringtonii
Bolzano,Pseudotsuga menziesii,65.25,Cfa,27.5,Pseudotsuga menziesii
Bolzano,Cephalotaxus harringtonia,11.46,Cfa,7.5,Cephalotaxus harringtonii
Bolzano,Cedrus deodara,95.17,Cfa,27.5,Cedrus deodara
Bolzano,Calocedrus decurrens,79.26,Cfa,27.5,Calocedrus decurrens
Bolzano,Cedrus deodara,94.54,Cfa,NA,Cedrus deodara
Bolzano,Cedrus deodara,90.08,Cfa,NA,Cedrus deodara
Bolzano,Cedrus deodara,76.08,Cfa,NA,Cedrus deodara
Bolzano,Cedrus deodara,70.03,Cfa,27.5,Cedrus deodara
Bolzano,Pseudotsuga menziesii,60.16,Cfa,27.5,Pseudotsuga menziesii
Bolzano,Cunninghamia lanceolata,37.88,Cfa,17.5,Cunninghamia lanceolata
Bolzano,Celtis australis,52.52,Cfa,12.5,Celtis australis
Bolzano,Cedrus deodara,113.64,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,115.86,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,72.89,Cfa,NA,Cedrus deodara
Bolzano,Cedrus deodara,112.05,Cfa,NA,Cedrus deodara
Bolzano,Pseudotsuga menziesii,68.75,Cfa,27.5,Pseudotsuga menziesii
Bolzano,Cedrus deodara,65.57,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,57.93,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,83.72,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,82.44,Cfa,27.5,Cedrus deodara
Bolzano,Taxus baccata,29.28,Cfa,2.5,Taxus baccata
Bolzano,Abies cephalonica,84.35,Cfa,27.5,Abies cephalonica
Bolzano,Pinus sylvestris,50.29,Cfa,22.5,Pinus sylvestris
Bolzano,Pinus sylvestris,44.25,Cfa,17.5,Pinus sylvestris
Bolzano,Picea abies,75.44,Cfa,27.5,Picea abies
Bolzano,Abies sp.,30.88,Cfa,12.5,Abies
Bolzano,Pinus sylvestris,53.48,Cfa,17.5,Pinus sylvestris
Bolzano,Cedrus deodara,155.97,Cfa,27.5,Cedrus deodara
Bolzano,Chamaecyparis sp.,44.25,Cfa,12.5,Chamaecyparis
Bolzano,Chamaecyparis sp.,63.98,Cfa,17.5,Chamaecyparis
Bolzano,Chamaecyparis sp.,38,Cfa,7.5,Chamaecyparis
Bolzano,Chamaecyparis sp.,93.26,Cfa,27.5,Chamaecyparis
Bolzano,Sophora japonica,34.38,Cfa,2.5,Styphnolobium japonicum
Bolzano,Magnolia grandiflora,35.97,Cfa,12.5,Magnolia grandiflora
Bolzano,Magnolia grandiflora,26.42,Cfa,12.5,Magnolia grandiflora
Bolzano,Magnolia grandiflora,52,Cfa,12.5,Magnolia grandiflora
Bolzano,Cedrus deodara,84.67,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,67.8,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,90.4,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,79.58,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,43.29,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,40.74,Cfa,22.5,Cedrus deodara
Bolzano,Cupressus arizonica,47.43,Cfa,27.5,Cupressus arizonica
Bolzano,Quercus ilex,29.92,Cfa,12.5,Quercus ilex
Bolzano,Cupressus arizonica,46.15,Cfa,17.5,Cupressus arizonica
Bolzano,Quercus ilex,42.97,Cfa,17.5,Quercus ilex
Bolzano,Cedrus deodara,68.75,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,84.67,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,80.21,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,73.85,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,77.35,Cfa,NA,Cedrus deodara
Bolzano,Cedrus deodara,81.81,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,78.3,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus atlantica,62.39,Cfa,27.5,Cedrus atlantica
Bolzano,Laurus nobilis,33.74,Cfa,7.5,Laurus nobilis
Bolzano,Magnolia x soulangiana,15.92,Cfa,2.5,Magnolia soulangeana
Bolzano,Tilia americana,81.17,Cfa,22.5,Tilia americana
Bolzano,Fagus sylvatica,74.48,Cfa,27.5,Fagus sylvatica
Bolzano,Acer negundo,35.01,Cfa,12.5,Acer negundo
Bolzano,Carpinus betulus,37.24,Cfa,17.5,Carpinus betulus
Bolzano,Sequoiadendron giganteum,141.33,Cfa,17.5,Sequoiadendron giganteum
Bolzano,Cedrus deodara,154.38,Cfa,NA,Cedrus deodara
Bolzano,Fagus sylvatica,71.3,Cfa,22.5,Fagus sylvatica
Bolzano,Fagus sylvatica,59.52,Cfa,22.5,Fagus sylvatica
Bolzano,Carpinus betulus,41.38,Cfa,22.5,Carpinus betulus
Bolzano,Cedrus deodara,105,Cfa,22.5,Cedrus deodara
Bolzano,Thuja sp.,37.24,Cfa,12.5,Thuja
Bolzano,Cupressus arizonica,49.34,Cfa,22.5,Cupressus arizonica
Bolzano,Cupressus arizonica,54.11,Cfa,22.5,Cupressus arizonica
Bolzano,Cedrus deodara,90.72,Cfa,27.5,Cedrus deodara
Bolzano,Prunus cerasifera,28.65,Cfa,7.5,Prunus cerasifera
Bolzano,Pinus sylvestris,49.34,Cfa,17.5,Pinus sylvestris
Bolzano,Salix babylonica,37.24,Cfa,7.5,Salix babylonica
Bolzano,Cedrus deodara,83.08,Cfa,17.5,Cedrus deodara
Bolzano,Platycladus orientalis,24.19,Cfa,7.5,Platycladus orientalis
Bolzano,Cedrus deodara,78,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,78.62,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,106.63,Cfa,NA,Cedrus deodara
Bolzano,Cedrus deodara,91.35,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,114.59,Cfa,NA,Cedrus deodara
Bolzano,Cedrus deodara,93.9,Cfa,17.5,Cedrus deodara
Bolzano,Cedrus deodara,129.87,Cfa,17.5,Cedrus deodara
Bolzano,Magnolia grandiflora,31.19,Cfa,7.5,Magnolia grandiflora
Bolzano,Trachycarpus fortunei,18.14,Cfa,7.5,Trachycarpus fortunei
Bolzano,Taxus baccata,65,Cfa,12.5,Taxus baccata
Bolzano,Pinus wallichiana,50,Cfa,17.5,Pinus wallichiana
Bolzano,Pinus wallichiana,68,Cfa,22.5,Pinus wallichiana
Bolzano,Cedrus deodara,87.85,Cfa,22.5,Cedrus deodara
Bolzano,Pinus wallichiana,69.07,Cfa,22.5,Pinus wallichiana
Bolzano,Cedrus atlantica,49.34,Cfa,17.5,Cedrus atlantica
Bolzano,Cedrus atlantica,48.38,Cfa,17.5,Cedrus atlantica
Bolzano,Cedrus atlantica,46.15,Cfa,22.5,Cedrus atlantica
Bolzano,Cedrus atlantica,63.03,Cfa,22.5,Cedrus atlantica
Bolzano,Cedrus deodara,75.76,Cfa,22.5,Cedrus deodara
Bolzano,Taxus baccata,32,Cfa,12.5,Taxus baccata
Bolzano,Taxus baccata,21.65,Cfa,7.5,Taxus baccata
Bolzano,Taxus baccata,30,Cfa,12.5,Taxus baccata
Bolzano,Cedrus deodara,76.39,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,88.81,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus atlantica,65.89,Cfa,22.5,Cedrus atlantica
Bolzano,Cedrus deodara,67.8,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,72.89,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,75.44,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,50.61,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,63.34,Cfa,22.5,Cedrus deodara
Bolzano,Prunus laurocerasus,21,Cfa,2.5,Prunus laurocerasus
Bolzano,Cedrus deodara,119.68,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,63.03,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,91.35,Cfa,27.5,Cedrus deodara
Bolzano,Olea europaea,12,Cfa,2.5,Olea europaea
Bolzano,Laurus nobilis,15,Cfa,2.5,Laurus nobilis
Bolzano,Picea abies,38.83,Cfa,17.5,Picea abies
Bolzano,Pinus nigra,42.65,Cfa,17.5,Pinus nigra
Bolzano,Magnolia grandiflora,31.83,Cfa,12.5,Magnolia grandiflora
Bolzano,Pinus nigra,46.79,Cfa,12.5,Pinus nigra
Bolzano,Pinus nigra,80,Cfa,17.5,Pinus nigra
Bolzano,Cedrus deodara,79.58,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,71.62,Cfa,22.5,Cedrus deodara
Bolzano,Taxus baccata,22,Cfa,7.5,Taxus baccata
Bolzano,Cedrus deodara,97.4,Cfa,27.5,Cedrus deodara
Bolzano,Pinus nigra,46.15,Cfa,7.5,Pinus nigra
Bolzano,Cedrus deodara,63.66,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,60.16,Cfa,22.5,Cedrus deodara
Bolzano,Pinus wallichiana,30,Cfa,7.5,Pinus wallichiana
Bolzano,Cedrus deodara,58.57,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,50.29,Cfa,17.5,Cedrus deodara
Bolzano,Cedrus deodara,89.76,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus deodara,60.16,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,71.94,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,102.18,Cfa,27.5,Cedrus deodara
Bolzano,Cedrus atlantica,39.79,Cfa,22.5,Cedrus atlantica
Bolzano,Cedrus deodara,85,Cfa,22.5,Cedrus deodara
Bolzano,Platycladus orientalis,21.65,Cfa,7.5,Platycladus orientalis
Bolzano,Platycladus orientalis,18.14,Cfa,7.5,Platycladus orientalis
Bolzano,Platycladus orientalis,17.83,Cfa,7.5,Platycladus orientalis
Bolzano,Platycladus orientalis,14.32,Cfa,7.5,Platycladus orientalis
Bolzano,Abies sp.,53,Cfa,17.5,Abies
Bolzano,Prunus laurocerasus,12.73,Cfa,7.5,Prunus laurocerasus
Bolzano,Diospyros kaki,28.33,Cfa,7.5,Diospyros kaki
Bolzano,Catasto in corso,45.52,Cfa,17.5,NA
Bolzano,Catasto in corso,60.16,Cfa,12.5,NA
Bolzano,Catasto in corso,46.79,Cfa,17.5,NA
Bolzano,Cedrus deodara,67.48,Cfa,17.5,Cedrus deodara
Bolzano,Cedrus deodara,88.81,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,60.48,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,89.13,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,81.17,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,53.48,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,70.98,Cfa,22.5,Cedrus deodara
Bolzano,Cedrus deodara,88.49,Cfa,17.5,Cedrus deodara
Bolzano,Cedrus deodara,68.75,Cfa,17.5,Cedrus deodara
Bolzano,Prunus laurocerasus,14.32,Cfa,7.5,Prunus laurocerasus
Bolzano,Prunus cerasifera,18.46,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,27.37,Cfa,7.5,Prunus cerasifera
Bolzano,Taxus baccata,18.46,Cfa,7.5,Taxus baccata
Bolzano,Diospyros kaki,28.65,Cfa,7.5,Diospyros kaki
Bolzano,Cedrus deodara,52.52,Cfa,17.5,Cedrus deodara
Bolzano,Chamaecyparis sp.,35.01,Cfa,12.5,Chamaecyparis
Bolzano,Trachycarpus fortunei,19.74,Cfa,2.5,Trachycarpus fortunei
Bolzano,Trachycarpus fortunei,19.1,Cfa,2.5,Trachycarpus fortunei
Bolzano,Cedrus deodara,97.08,Cfa,17.5,Cedrus deodara
Bolzano,Sophora japonica,52,Cfa,17.5,Styphnolobium japonicum
Bolzano,Acer platanoides,10.82,Cfa,7.5,Acer platanoides
Bolzano,Parrotia persica,7.32,Cfa,7.5,Parrotia persica
Bolzano,Ligustrum lucidum,30.88,Cfa,7.5,Ligustrum lucidum
Bolzano,Parrotia persica,9.55,Cfa,7.5,Parrotia persica
Bolzano,Picea abies,36.29,Cfa,12.5,Picea abies
Bolzano,Parrotia persica,9.55,Cfa,7.5,Parrotia persica
Bolzano,Ligustrum lucidum,49.97,Cfa,12.5,Ligustrum lucidum
Bolzano,Parrotia persica,6.37,Cfa,7.5,Parrotia persica
Bolzano,Ligustrum lucidum,34.06,Cfa,12.5,Ligustrum lucidum
Bolzano,Parrotia persica,8.59,Cfa,7.5,Parrotia persica
Bolzano,Ligustrum lucidum,25.78,Cfa,7.5,Ligustrum lucidum
Bolzano,Parrotia persica,7.64,Cfa,7.5,Parrotia persica
Bolzano,Sophora japonica,39,Cfa,17.5,Styphnolobium japonicum
Bolzano,Sophora japonica,44,Cfa,17.5,Styphnolobium japonicum
Bolzano,Sophora japonica,46.79,Cfa,17.5,Styphnolobium japonicum
Bolzano,Parrotia persica,7,Cfa,2.5,Parrotia persica
Bolzano,Parrotia persica,9.55,Cfa,7.5,Parrotia persica
Bolzano,Sophora japonica,36,Cfa,17.5,Styphnolobium japonicum
Bolzano,Parrotia persica,9.23,Cfa,7.5,Parrotia persica
Bolzano,Parrotia persica,7.32,Cfa,7.5,Parrotia persica
Bolzano,Sophora japonica,32,Cfa,12.5,Styphnolobium japonicum
Bolzano,Sophora japonica,49.5,Cfa,17.5,Styphnolobium japonicum
Bolzano,Parrotia persica,9.55,Cfa,7.5,Parrotia persica
Bolzano,Sophora japonica,29,Cfa,12.5,Styphnolobium japonicum
Bolzano,Parrotia persica,9.55,Cfa,7.5,Parrotia persica
Bolzano,Parrotia persica,8.28,Cfa,7.5,Parrotia persica
Bolzano,Parrotia persica,8.91,Cfa,7.5,Parrotia persica
Bolzano,Parrotia persica,10.19,Cfa,7.5,Parrotia persica
Bolzano,Sophora japonica,36,Cfa,12.5,Styphnolobium japonicum
Bolzano,Sophora japonica,39.79,Cfa,12.5,Styphnolobium japonicum
Bolzano,Sophora japonica,55.07,Cfa,17.5,Styphnolobium japonicum
Bolzano,Prunus cerasifera,11.14,Cfa,2.5,Prunus cerasifera
Bolzano,Parrotia persica,8.28,Cfa,2.5,Parrotia persica
Bolzano,Prunus cerasifera,9.87,Cfa,2.5,Prunus cerasifera
Bolzano,Parrotia persica,8.59,Cfa,7.5,Parrotia persica
Bolzano,Prunus cerasifera,8.59,Cfa,2.5,Prunus cerasifera
Bolzano,Parrotia persica,9.55,Cfa,2.5,Parrotia persica
Bolzano,Prunus cerasifera,8.28,Cfa,2.5,Prunus cerasifera
Bolzano,Sophora japonica,34,Cfa,12.5,Styphnolobium japonicum
Bolzano,Prunus cerasifera,11.46,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,22.6,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,12.73,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,10.19,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,11.46,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,18.78,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,13.37,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,18.14,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,14.96,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,7.64,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,14.96,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,10.5,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,7.96,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,8.91,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,12.41,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,11.78,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,6.37,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,12.73,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,7.32,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,8.91,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,7.32,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,13.05,Cfa,2.5,Prunus cerasifera
Bolzano,Prunus cerasifera,12.73,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,14.32,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,18.78,Cfa,7.5,Prunus cerasifera
