city.name,species,diameter,height,climate,new.species
Madrid,Picea abies,14.32394488,6,Csa,Picea abies
Madrid,Populus alba,47.74648293,15,Csa,Populus alba
Madrid,Populus alba,41.3802852,14,Csa,Populus alba
Madrid,Robinia pseudoacacia,20.6901426,11,Csa,Robinia pseudoacacia
Madrid,Platanus hispanica,7.957747155,6.5,Csa,Platanus hispanica
Madrid,Malus sp.,4.774648293,2.5,Csa,Malus 
Madrid,Pyrus sp.,5.411268065,3,Csa,Pyrus 
Madrid,Platanus hispanica,9.549296586,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.549296586,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.09577567,9,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.09577567,8.5,Csa,Platanus hispanica
Madrid,Olea europaea,27.05634033,4,Csa,Olea europaea
Madrid,Pinus pinea,27.37465021,8.5,Csa,Pinus pinea
Madrid,Malus sp.,13.36901522,3,Csa,Malus 
Madrid,Prunus cerasifera pisardii,22.28169203,4.5,Csa,Prunus cerasifera
Madrid,Pinus pinea,33.42253805,4,Csa,Pinus pinea
Madrid,Ulmus pumila,8.912676813,6.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,8.912676813,4.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,34.05915782,10,Csa,Ulmus pumila
Madrid,Ulmus pumila,24.50986124,8,Csa,Ulmus pumila
Madrid,Acer negundo,14.32394488,5.2,Csa,Acer negundo
Madrid,Acer negundo,9.549296586,4.3,Csa,Acer negundo
Madrid,Acer negundo,11.14084602,5,Csa,Acer negundo
Madrid,Acer negundo,9.549296586,3.5,Csa,Acer negundo
Madrid,Acer negundo,12.73239545,2.5,Csa,Acer negundo
Madrid,Pinus halepensis,15.91549431,4,Csa,Pinus halepensis
Madrid,Prunus cerasifera pisardii,22.28169203,4,Csa,Prunus cerasifera
Madrid,Laurus nobilis,3.183098862,2.1,Csa,Laurus nobilis
Madrid,Nerium oleander,25.46479089,4.3,Csa,Nerium oleander
Madrid,Cupressus sempervirens,15.91549431,3.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,6.366197724,3.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,4.774648293,3,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,8.594366927,3,Csa,Cupressus sempervirens
Madrid,Ligustrum japonicum,6.366197724,3.5,Csa,Ligustrum japonicum
Madrid,Phoenix canariensis,98.67606472,5,Csa,Phoenix canariensis
Madrid,Cupressus sempervirens,6.366197724,3,Csa,Cupressus sempervirens
Madrid,Olea europaea,26.10141067,4,Csa,Olea europaea
Madrid,Olea europaea,46.47324338,4,Csa,Olea europaea
Madrid,Olea europaea,31.83098862,4,Csa,Olea europaea
Madrid,Olea europaea,20.6901426,3,Csa,Olea europaea
Madrid,Olea europaea,42.97183463,4.5,Csa,Olea europaea
Madrid,Olea europaea,46.47324338,4,Csa,Olea europaea
Madrid,Olea europaea,143.8760686,4,Csa,Olea europaea
Madrid,Olea europaea,43.29014452,3.5,Csa,Olea europaea
Madrid,Olea europaea,24.19155135,3,Csa,Olea europaea
Madrid,Olea europaea,52.52113122,4,Csa,Olea europaea
Madrid,Olea europaea,41.06197532,3,Csa,Olea europaea
Madrid,Olea europaea,46.47324338,4,Csa,Olea europaea
Madrid,Olea europaea,26.10141067,4,Csa,Olea europaea
Madrid,Olea europaea,32.1492985,3.5,Csa,Olea europaea
Madrid,Olea europaea,24.82817112,4,Csa,Olea europaea
Madrid,Olea europaea,55.70423008,4,Csa,Olea europaea
Madrid,Olea europaea,38.51549623,4,Csa,Olea europaea
Madrid,Olea europaea,34.69577759,3,Csa,Olea europaea
Madrid,Olea europaea,20.6901426,3.5,Csa,Olea europaea
Madrid,Olea europaea,37.24225668,3.5,Csa,Olea europaea
Madrid,Olea europaea,48.70141259,4,Csa,Olea europaea
Madrid,Olea europaea,35.33239737,3.5,Csa,Olea europaea
Madrid,Acer campestre,6.366197724,4,Csa,Acer campestre
Madrid,Acer campestre,8.912676813,4,Csa,Acer campestre
Madrid,Acer campestre,4.456338407,3.5,Csa,Acer campestre
Madrid,Acer campestre,3.819718634,4,Csa,Acer campestre
Madrid,Acer campestre,8.276057041,5,Csa,Acer campestre
Madrid,Catalpa bignonioides,12.73239545,7,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,14.96056465,9,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,12.73239545,7,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,5.729577951,5,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,13.36901522,8,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,15.27887454,6.5,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,7.639437268,5.5,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,12.73239545,6,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,9.867606472,5,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,13.68732511,7.5,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,8.594366927,6.5,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,13.68732511,7.5,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,12.09577567,8,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,7.957747155,5.5,Csa,Catalpa bignonioides
Madrid,Catalpa bignonioides,11.77746579,7.5,Csa,Catalpa bignonioides
Madrid,Pinus halepensis,31.83098862,6,Csa,Pinus halepensis
Madrid,Pinus halepensis,25.46479089,5,Csa,Pinus halepensis
Madrid,Platanus hispanica,22.28169203,11,Csa,Platanus hispanica
Madrid,Pinus halepensis,22.28169203,5.5,Csa,Pinus halepensis
Madrid,Platanus hispanica,22.28169203,12,Csa,Platanus hispanica
Madrid,Ulmus minor,5.411268065,3,Csa,Ulmus minor
Madrid,Pinus halepensis,29.9211293,6,Csa,Pinus halepensis
Madrid,Cupressus macrocarpa,15.91549431,7,Csa,Cupressus macrocarpa
Madrid,Cupressus macrocarpa,14.32394488,6,Csa,Cupressus macrocarpa
Madrid,Cupressus macrocarpa,8.594366927,4.5,Csa,Cupressus macrocarpa
Madrid,Fraxinus angustifolia,7.639437268,5,Csa,Fraxinus angustifolia
Madrid,Fraxinus excelsior,7.002817496,5.5,Csa,Fraxinus excelsior
Madrid,Ailanthus altissima,23.87324146,7,Csa,Ailanthus altissima
Madrid,Eliminado,41.3802852,8,Csa,NA
Madrid,Ailanthus altissima,19.09859317,7,Csa,Ailanthus altissima
Madrid,Ailanthus altissima,23.87324146,7,Csa,Ailanthus altissima
Madrid,Ailanthus altissima,24.82817112,8,Csa,Ailanthus altissima
Madrid,Ailanthus altissima,22.28169203,7,Csa,Ailanthus altissima
Madrid,Ailanthus altissima,25.46479089,7,Csa,Ailanthus altissima
Madrid,Cercis siliquastrum,13.36901522,2.5,Csa,Cercis siliquastrum
Madrid,Ulmus minor,25.46479089,6.5,Csa,Ulmus minor
Madrid,Platanus hispanica,14.96056465,8.5,Csa,Platanus hispanica
Madrid,Melia azedarach,13.05070533,5.5,Csa,Melia azedarach
Madrid,Platanus hispanica,14.32394488,11,Csa,Platanus hispanica
Madrid,Platanus hispanica,13.68732511,7.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,14.00563499,9,Csa,Platanus hispanica
Madrid,Melia azedarach,16.87042397,6.5,Csa,Melia azedarach
Madrid,Platanus hispanica,13.36901522,7.5,Csa,Platanus hispanica
Madrid,Melia azedarach,21.32676237,8,Csa,Melia azedarach
Madrid,Melia azedarach,20.6901426,8.5,Csa,Melia azedarach
Madrid,Platanus hispanica,10.82253613,7,Csa,Platanus hispanica
Madrid,Melia azedarach,23.87324146,8,Csa,Melia azedarach
Madrid,Melia azedarach,7.321127382,3.5,Csa,Melia azedarach
Madrid,Melia azedarach,17.82535363,8.5,Csa,Melia azedarach
Madrid,Platanus hispanica,16.55211408,8,Csa,Platanus hispanica
Madrid,Melia azedarach,19.73521294,7,Csa,Melia azedarach
Madrid,Betula pendula,9.549296586,6,Csa,Betula pendula
Madrid,Betula pendula,7.957747155,6,Csa,Betula pendula
Madrid,Betula pendula,8.594366927,6,Csa,Betula pendula
Madrid,Populus tremula,15.91549431,10,Csa,Populus tremula
Madrid,Cupressus arizonica,15.91549431,5,Csa,Cupressus arizonica
Madrid,Acer negundo,44.56338407,7,Csa,Acer negundo
Madrid,Prunus cerasifera pisardii,4.456338407,4,Csa,Prunus cerasifera
Madrid,Prunus dulcis,20.6901426,4,Csa,Prunus dulcis
Madrid,Salix babylonica,38.19718634,12,Csa,Salix babylonica
Madrid,Ligustrum japonicum,5.411268065,3,Csa,Ligustrum japonicum
Madrid,Olea europaea,2.228169203,1.5,Csa,Olea europaea
Madrid,Prunus dulcis,1.909859317,2,Csa,Prunus dulcis
Madrid,Thuja sp.,11.14084602,5.5,Csa,Thuja
Madrid,Ilex aquifolium,3.183098862,3,Csa,Ilex aquifolium
Madrid,Eriobotrya japonica,6.366197724,3,Csa,Eriobotrya japonica
Madrid,Prunus cerasifera pisardii,8.912676813,5,Csa,Prunus cerasifera
Madrid,Ligustrum japonicum,6.366197724,2.5,Csa,Ligustrum japonicum
Madrid,Ulmus pumila,12.73239545,5,Csa,Ulmus pumila
Madrid,Ulmus pumila,19.09859317,6.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,16.55211408,6,Csa,Ulmus pumila
Madrid,Ulmus pumila,16.55211408,6,Csa,Ulmus pumila
Madrid,Ulmus pumila,28.64788976,7,Csa,Ulmus pumila
Madrid,Acer negundo,8.594366927,3.8,Csa,Acer negundo
Madrid,Thuja occidentalis,8.594366927,2.5,Csa,Thuja occidentalis
Madrid,Eriobotrya japonica,8.594366927,2.8,Csa,Eriobotrya japonica
Madrid,Acer pseudoplatanus,8.594366927,4.5,Csa,Acer pseudoplatanus
Madrid,Ligustrum japonicum,8.912676813,3.2,Csa,Ligustrum japonicum
Madrid,Acer negundo,9.549296586,4,Csa,Acer negundo
Madrid,Thuja orientalis,9.549296586,2.8,Csa,Platycladus orientalis
Madrid,Prunus cerasifera pisardii,9.549296586,3,Csa,Prunus cerasifera
Madrid,Thuja occidentalis,9.549296586,2.8,Csa,Thuja occidentalis
Madrid,Prunus armeniaca,9.549296586,3,Csa,Prunus armeniaca
Madrid,Prunus dulcis,9.867606472,3,Csa,Prunus dulcis
Madrid,Olea europaea,55.3859202,4,Csa,Olea europaea
Madrid,Olea europaea,35.65070725,4.5,Csa,Olea europaea
Madrid,Olea europaea,36.28732702,2.5,Csa,Olea europaea
Madrid,Olea europaea,15.27887454,3,Csa,Olea europaea
Madrid,Olea europaea,9.549296586,3.5,Csa,Olea europaea
Madrid,Olea europaea,28.32957987,3.5,Csa,Olea europaea
Madrid,Olea europaea,24.50986124,3,Csa,Olea europaea
Madrid,Olea europaea,51.56620156,4.5,Csa,Olea europaea
Madrid,Olea europaea,36.28732702,3.5,Csa,Olea europaea
Madrid,Cupressus sempervirens,12.73239545,6,Csa,Cupressus sempervirens
Madrid,Thuja orientalis,5.729577951,1,Csa,Platycladus orientalis
Madrid,Prunus dulcis,8.912676813,4,Csa,Prunus dulcis
Madrid,Prunus dulcis,12.73239545,4.5,Csa,Prunus dulcis
Madrid,Ligustrum japonicum,8.912676813,4,Csa,Ligustrum japonicum
Madrid,Ulmus minor,8.912676813,4,Csa,Ulmus minor
Madrid,Robinia pseudoacacia,2.228169203,1.5,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,15.27887454,7,Csa,Robinia pseudoacacia
Madrid,Platanus hispanica,4.13802852,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,15.59718442,8,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.321127382,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.639437268,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,8.594366927,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,11.14084602,7,Csa,Platanus hispanica
Madrid,Platanus hispanica,8.912676813,6.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.09577567,7.5,Csa,Platanus hispanica
Madrid,Lagerstroemia indica,3.183098862,2.4,Csa,Lagerstroemia indica
Madrid,Pinus halepensis,18.4619734,5,Csa,Pinus halepensis
Madrid,Prunus cerasifera pisardii,14.00563499,5,Csa,Prunus cerasifera
Madrid,Fraxinus excelsior,6.366197724,4.5,Csa,Fraxinus excelsior
Madrid,Gleditsia triacanthos,8.912676813,5,Csa,Gleditsia triacanthos
Madrid,Gleditsia triacanthos,8.912676813,4.5,Csa,Gleditsia triacanthos
Madrid,Lagerstroemia indica,4.13802852,3,Csa,Lagerstroemia indica
Madrid,Lagerstroemia indica,3.501408748,3,Csa,Lagerstroemia indica
Madrid,Ligustrum japonicum,11.14084602,4,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,14.32394488,5,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,14.32394488,5,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,9.549296586,2.7,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,11.14084602,3,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,9.549296586,3.2,Csa,Ligustrum japonicum
Madrid,Liquidambar styraciflua,3.819718634,1,Csa,Liquidambar styraciflua
Madrid,Ligustrum japonicum,5.729577951,2.5,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,9.549296586,3,Csa,Ligustrum japonicum
Madrid,Prunus cerasifera pisardii,11.14084602,4,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,6.366197724,5,Csa,Prunus cerasifera
Madrid,Thuja orientalis,11.14084602,1.5,Csa,Platycladus orientalis
Madrid,Prunus domestica,10.18591636,4,Csa,Prunus domestica
Madrid,Prunus dulcis,10.18591636,5.5,Csa,Prunus dulcis
Madrid,Prunus dulcis,14.00563499,7,Csa,Prunus dulcis
Madrid,Prunus dulcis,6.366197724,3,Csa,Prunus dulcis
Madrid,Platanus hispanica,7.321127382,6,Csa,Platanus hispanica
Madrid,Prunus cerasifera pisardii,4.456338407,2.4,Csa,Prunus cerasifera
Madrid,Thuja orientalis,12.73239545,1.8,Csa,Platycladus orientalis
Madrid,Prunus cerasifera pisardii,11.4591559,3.5,Csa,Prunus cerasifera
Madrid,Acer negundo,17.50704374,5,Csa,Acer negundo
Madrid,Acer negundo,15.91549431,3.5,Csa,Acer negundo
Madrid,Acer negundo,14.32394488,3.5,Csa,Acer negundo
Madrid,Thuja orientalis,14.32394488,1.8,Csa,Platycladus orientalis
Madrid,Pinus pinea,4.13802852,2,Csa,Pinus pinea
Madrid,Cupressus sempervirens,4.774648293,3.5,Csa,Cupressus sempervirens
Madrid,Acer platanoides,4.13802852,4.5,Csa,Acer platanoides
Madrid,Cupressus sempervirens,1.909859317,2,Csa,Cupressus sempervirens
Madrid,Acer negundo,3.501408748,2.5,Csa,Acer negundo
Madrid,Cupressus sempervirens,25.46479089,7,Csa,Cupressus sempervirens
Madrid,Pinus pinea,2.864788976,2,Csa,Pinus pinea
Madrid,Cedrus atlantica,3.183098862,2,Csa,Cedrus atlantica
Madrid,Platanus hispanica,14.32394488,9,Csa,Platanus hispanica
Madrid,Pinus pinea,24.19155135,7,Csa,Pinus pinea
Madrid,Pinus pinea,23.55493158,6.5,Csa,Pinus pinea
Madrid,Ulmus pumila,23.55493158,8.5,Csa,Ulmus pumila
Madrid,Platanus hispanica,19.09859317,6.5,Csa,Platanus hispanica
Madrid,Pinus pinea,20.05352283,7,Csa,Pinus pinea
Madrid,Ulmus pumila,21.00845249,8.5,Csa,Ulmus pumila
Madrid,Robinia pseudoacacia,17.50704374,8,Csa,Robinia pseudoacacia
Madrid,Sophora japonica,15.27887454,5,Csa,Styphnolobium japonicum
Madrid,Sophora japonica,17.18873385,6,Csa,Styphnolobium japonicum
Madrid,Tamarix gallica,7.957747155,2,Csa,Tamarix gallica
Madrid,Thuja orientalis,7.002817496,2,Csa,Platycladus orientalis
Madrid,Thuja orientalis,12.73239545,1.5,Csa,Platycladus orientalis
Madrid,Acer platanoides,17.50704374,6,Csa,Acer platanoides
Madrid,Aesculus hippocastanum,7.002817496,6,Csa,Aesculus hippocastanum
Madrid,Aesculus hippocastanum,5.729577951,4,Csa,Aesculus hippocastanum
Madrid,Aesculus hippocastanum,4.456338407,2,Csa,Aesculus hippocastanum
Madrid,Aesculus hippocastanum,9.549296586,4,Csa,Aesculus hippocastanum
Madrid,Acer campestre,6.047887837,4,Csa,Acer campestre
Madrid,Acer campestre,6.366197724,3.5,Csa,Acer campestre
Madrid,Acer platanoides,7.002817496,4.5,Csa,Acer platanoides
Madrid,Catalpa bignonioides,5.729577951,3.5,Csa,Catalpa bignonioides
Madrid,Cupressus sempervirens,10.82253613,6,Csa,Cupressus sempervirens
Madrid,Fraxinus angustifolia,5.729577951,4.5,Csa,Fraxinus angustifolia
Madrid,Fraxinus angustifolia,5.092958179,4,Csa,Fraxinus angustifolia
Madrid,Fraxinus angustifolia,4.774648293,4,Csa,Fraxinus angustifolia
Madrid,Pinus halepensis,64.93521678,7,Csa,Pinus halepensis
Madrid,Eliminado,18.78028328,6,Csa,NA
Madrid,Populus simonii,24.50986124,7,Csa,Populus simonii
Madrid,Elaeagnus angustifolia,14.32394488,4.5,Csa,Elaeagnus angustifolia
Madrid,Elaeagnus angustifolia,15.27887454,4,Csa,Elaeagnus angustifolia
Madrid,Betula pendula,7.002817496,4,Csa,Betula pendula
Madrid,Acer pseudoplatanus,3.501408748,2.8,Csa,Acer pseudoplatanus
Madrid,Elaeagnus angustifolia,14.64225476,4,Csa,Elaeagnus angustifolia
Madrid,Platanus hispanica,27.05634033,7,Csa,Platanus hispanica
Madrid,Arbutus unedo,14.32394488,3.5,Csa,Arbutus unedo
Madrid,Olea europaea,3.819718634,2,Csa,Olea europaea
Madrid,Laurus nobilis,21.00845249,3,Csa,Laurus nobilis
Madrid,Ficus carica,12.09577567,3,Csa,Ficus carica
Madrid,Pinus nigra,18.14366351,7,Csa,Pinus nigra
Madrid,Platanus hispanica,26.10141067,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,24.82817112,6,Csa,Platanus hispanica
Madrid,Pinus halepensis,36.28732702,7,Csa,Pinus halepensis
Madrid,Pinus halepensis,38.19718634,7,Csa,Pinus halepensis
Madrid,Platanus hispanica,5.092958179,5.5,Csa,Platanus hispanica
Madrid,Cupressus sempervirens,7.321127382,5,Csa,Cupressus sempervirens
Madrid,Robinia pseudoacacia,7.957747155,6.5,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,6.68450761,6,Csa,Robinia pseudoacacia
Madrid,Ligustrum japonicum,10.50422624,3,Csa,Ligustrum japonicum
Madrid,Acer platanoides,5.092958179,4.5,Csa,Acer platanoides
Madrid,Ligustrum japonicum,11.77746579,3,Csa,Ligustrum japonicum
Madrid,Acer platanoides,5.729577951,6,Csa,Acer platanoides
Madrid,Platanus hispanica,5.092958179,3,Csa,Platanus hispanica
Madrid,Platanus hispanica,5.092958179,3,Csa,Platanus hispanica
Madrid,Robinia pseudoacacia,12.41408556,8,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,13.36901522,8,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,9.549296586,7,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,13.05070533,7.5,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,12.09577567,8,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,12.73239545,7,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,9.867606472,7,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,8.912676813,6.5,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,10.18591636,7.5,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,10.82253613,7,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,9.867606472,6,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,11.14084602,6,Csa,Robinia pseudoacacia
Madrid,Lagerstroemia indica,3.501408748,2.3,Csa,Lagerstroemia indica
Madrid,Lagerstroemia indica,2.864788976,2.5,Csa,Lagerstroemia indica
Madrid,Lagerstroemia indica,3.501408748,2.6,Csa,Lagerstroemia indica
Madrid,Ligustrum japonicum,11.14084602,4.1,Csa,Ligustrum japonicum
Madrid,Robinia pseudoacacia,17.50704374,5.8,Csa,Robinia pseudoacacia
Madrid,Malus communis,17.18873385,4,Csa,Malus communis
Madrid,Pinus pinaster,7.639437268,2.5,Csa,Pinus pinaster
Madrid,Ligustrum japonicum,10.18591636,3,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,9.549296586,2.5,Csa,Ligustrum japonicum
Madrid,Cupressus sempervirens,8.594366927,4,Csa,Cupressus sempervirens
Madrid,Pinus pinea,12.41408556,3,Csa,Pinus pinea
Madrid,Ligustrum japonicum,10.50422624,3,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,8.594366927,2.5,Csa,Ligustrum japonicum
Madrid,Ulmus pumila,15.91549431,7.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,8.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,7.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,7,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,5,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,7,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,7,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,6.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,7.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,6.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,16.55211408,6,Csa,Ulmus pumila
Madrid,Ulmus pumila,19.09859317,6,Csa,Ulmus pumila
Madrid,Olea europaea,33.10422816,3.5,Csa,Olea europaea
Madrid,Olea europaea,26.73803044,3.5,Csa,Olea europaea
Madrid,Platanus hispanica,23.87324146,11,Csa,Platanus hispanica
Madrid,Pinus pinea,15.91549431,5,Csa,Pinus pinea
Madrid,Cedrus atlantica,15.91549431,5,Csa,Cedrus atlantica
Madrid,Platanus hispanica,27.05634033,10,Csa,Platanus hispanica
Madrid,Platanus hispanica,19.09859317,10,Csa,Platanus hispanica
Madrid,Platanus hispanica,19.09859317,9,Csa,Platanus hispanica
Madrid,Cedrus atlantica,6.366197724,3.5,Csa,Cedrus atlantica
Madrid,Cupressus sempervirens,6.366197724,5,Csa,Cupressus sempervirens
Madrid,Ligustrum japonicum,6.366197724,3,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,6.366197724,4.5,Csa,Ligustrum japonicum
Madrid,Prunus cerasifera pisardii,6.366197724,5,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,6.366197724,4,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,6.366197724,5,Csa,Prunus cerasifera
Madrid,Acer pseudoplatanus,6.366197724,4,Csa,Acer pseudoplatanus
Madrid,Populus nigra,6.366197724,6,Csa,Populus nigra
Madrid,Cupressus sempervirens,7.957747155,5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,7.957747155,6,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,7.957747155,8,Csa,Cupressus sempervirens
Madrid,Especie sin determinar,7.957747155,4,Csa,NA
Madrid,Juniperus sp.,7.957747155,5,Csa,Juniperus 
Madrid,Ligustrum japonicum,7.957747155,4.5,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,7.957747155,4,Csa,Ligustrum japonicum
Madrid,Fraxinus angustifolia,7.321127382,5,Csa,Fraxinus angustifolia
Madrid,Acer negundo,10.82253613,5.5,Csa,Acer negundo
Madrid,Ligustrum japonicum,4.456338407,3,Csa,Ligustrum japonicum
Madrid,Eliminado,5.729577951,4,Csa,NA
Madrid,Ligustrum japonicum,3.819718634,3,Csa,Ligustrum japonicum
Madrid,Ulmus minor,25.46479089,7.5,Csa,Ulmus minor
Madrid,Acer negundo,5.092958179,3.5,Csa,Acer negundo
Madrid,Acer negundo,5.092958179,4,Csa,Acer negundo
Madrid,Malus communis,6.047887837,3,Csa,Malus communis
Madrid,Laurus nobilis,14.64225476,3.5,Csa,Laurus nobilis
Madrid,Acer negundo,17.50704374,10,Csa,Acer negundo
Madrid,Prunus cerasifera pisardii,24.50986124,5,Csa,Prunus cerasifera
Madrid,Platanus hispanica,12.09577567,7,Csa,Platanus hispanica
Madrid,Eliminado,11.14084602,6,Csa,NA
Madrid,Platanus hispanica,10.50422624,6.5,Csa,Platanus hispanica
Madrid,Celtis australis,7.639437268,5,Csa,Celtis australis
Madrid,Celtis australis,7.639437268,5,Csa,Celtis australis
Madrid,Celtis australis,6.047887837,5,Csa,Celtis australis
Madrid,Celtis australis,5.729577951,4.5,Csa,Celtis australis
Madrid,Celtis australis,6.047887837,5,Csa,Celtis australis
Madrid,Celtis australis,6.68450761,5,Csa,Celtis australis
Madrid,Salix babylonica,38.19718634,7,Csa,Salix babylonica
Madrid,Prunus cerasifera,11.77746579,3,Csa,Prunus cerasifera
Madrid,Acacia dealbata,3.183098862,2,Csa,Acacia dealbata
Madrid,Acacia dealbata,0.318309886,2,Csa,Acacia dealbata
Madrid,Acacia dealbata,0.318309886,2,Csa,Acacia dealbata
Madrid,Acacia dealbata,3.183098862,2,Csa,Acacia dealbata
Madrid,Acacia dealbata,3.183098862,2,Csa,Acacia dealbata
Madrid,Acacia dealbata,3.183098862,2,Csa,Acacia dealbata
Madrid,Acacia dealbata,3.183098862,2,Csa,Acacia dealbata
Madrid,Laurus nobilis,25.46479089,4,Csa,Laurus nobilis
Madrid,Laurus nobilis,20.6901426,2.5,Csa,Laurus nobilis
Madrid,Quercus ilex,7.957747155,4,Csa,Quercus ilex
Madrid,Arbutus unedo,6.68450761,3,Csa,Arbutus unedo
Madrid,Pinus pinea,16.2338042,5.5,Csa,Pinus pinea
Madrid,Robinia pseudoacacia,10.18591636,7,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,10.50422624,7,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,8.912676813,7.5,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,9.867606472,7,Csa,Robinia pseudoacacia
Madrid,Platanus hispanica,28.64788976,11,Csa,Platanus hispanica
Madrid,Platanus hispanica,25.46479089,11,Csa,Platanus hispanica
Madrid,Platanus hispanica,27.05634033,11,Csa,Platanus hispanica
Madrid,Platanus hispanica,31.83098862,12,Csa,Platanus hispanica
Madrid,Platanus hispanica,28.64788976,12,Csa,Platanus hispanica
Madrid,Platanus hispanica,19.09859317,7,Csa,Platanus hispanica
Madrid,Platanus hispanica,18.4619734,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,28.64788976,10,Csa,Platanus hispanica
Madrid,Platanus hispanica,27.05634033,11,Csa,Platanus hispanica
Madrid,Platanus hispanica,28.64788976,11,Csa,Platanus hispanica
Madrid,Pinus halepensis,30.23943919,11,Csa,Pinus halepensis
Madrid,Platanus hispanica,35.01408748,13,Csa,Platanus hispanica
Madrid,Cercis siliquastrum,20.6901426,6,Csa,Cercis siliquastrum
Madrid,Melia azedarach,35.01408748,12,Csa,Melia azedarach
Madrid,Platanus hispanica,19.41690306,7,Csa,Platanus hispanica
Madrid,Platanus hispanica,21.32676237,6,Csa,Platanus hispanica
Madrid,Melia azedarach,36.60563691,12,Csa,Melia azedarach
Madrid,Melia azedarach,39.78873577,13,Csa,Melia azedarach
Madrid,Platanus hispanica,8.276057041,6,Csa,Platanus hispanica
